,Test_index,Presentation,Question,Data_q_0.01,Data2_q_0.01,Data_q_0.2,Data2_q_0.2,Data_q_0.25,Data2_q_0.25,Data_q_0.3,Data2_q_0.3,Data_q_0.4,Data2_q_0.4,Data_q_0.5,Data2_q_0.5,Data_q_0.6,Data2_q_0.6,Data_q_0.7,Data2_q_0.7,Data_q_0.75,Data2_q_0.75,Data_q_0.8,Data2_q_0.8,Data_q_0.9,Data2_q_0.9,Data_q_0.99,Data2_q_0.99,Data_mean,Data2_mean,Data_max,Data2_max,Data_min,Data2_min,Data_median,Data2_median,data_2_amp_0,data_2_amp_1,data_2_amp_2,data_2_amp_3,data_2_amp_4,data_2_amp_5,data_2_amp_6,data_2_amp_7,data_2_amp_8,data_2_amp_9,data_2_phase_0,data_2_phase_1,data_2_phase_2,data_2_phase_3,data_2_phase_4,data_2_phase_5,data_2_phase_6,data_2_phase_7,data_2_phase_8,data_2_phase_9,data_amp_0,data_amp_1,data_amp_2,data_amp_3,data_amp_4,data_amp_5,data_amp_6,data_amp_7,data_amp_8,data_amp_9,data_phase_0,data_phase_1,data_phase_2,data_phase_3,data_phase_4,data_phase_5,data_phase_6,data_phase_7,data_phase_8,data_phase_9
68,2,2,1,-138.22,-529.0,-50.0,-325.4,-36.0,-291.5,-19.299999999999997,-260.6,7.6000000000000085,-201.2,29.0,-148.0,47.400000000000006,-87.6,67.0,-28.0,74.0,18.0,82.0,61.80000000000007,100.19999999999999,150.2,132.60999999999999,276.04999999999995,17.4,-137.7625,141,292,-147,-554,29.0,-148.0,33063.0,26442.026435105658,2552.0077574428624,3487.893022796303,660.1115485979784,1236.996278466626,574.9220157971766,255.30015624642337,195.63733997151112,459.21876256482926,1.5707963267948966,0.1132050572463785,-0.33188822123215844,-0.9962909583656561,-0.2805619769540442,-0.6052114587599566,0.9999960999286599,-0.003978796002084753,0.05982253064090222,-0.5246055835109574,4176.0,10817.416772887234,1830.7263437821953,1788.3785398820337,260.8933233379084,355.6073781345682,105.71214560948228,158.44959365507836,112.09003370361941,22.94130246897737,1.5707963267948966,-0.3212653122605979,0.7625195932116147,-0.9521386379447211,-0.9481442594139531,0.17716140855523174,-0.7861119546582825,0.00521646061436084,-0.9999907545425973,0.008841684127088634
69,0,2,2,-607.61,-1414.23,-399.79999999999995,-936.8,-350.75,-804.0,-295.0,-720.9,-186.2,-495.79999999999984,-69.5,-140.0,11.800000000000011,55.200000000000074,58.0,138.19999999999993,80.5,191.5,104.0,271.0,164.0,431.29999999999995,246.43999999999994,706.8299999999999,-131.09583333333333,-274.19166666666666,268,801,-636,-1608,-69.5,-140.0,65806.0,85467.64168925682,17066.010876736724,27523.513898849385,18890.537964308136,6495.66272086818,8068.602999031279,4147.833969784185,2107.208453174219,2514.4143900114223,1.5707963267948966,0.2832574041940543,0.9894428709262393,0.9023222882208686,-0.999996024037446,-0.739290345262788,0.5740842864689628,-0.9913330869373516,-0.9999998275907536,-0.12051061050934297,31463.0,39171.80945190759,5215.712792878521,4478.741490725645,919.2915141079733,957.9389121865314,1124.2548453034478,663.142887015205,1557.790948471194,753.1943405522131,1.5707963267948966,0.4960957563906552,-0.3798991512124867,0.3753817139247547,-0.09085054314526335,0.9837564512404459,0.43908768948220744,0.704919843162219,0.629111928506391,0.1173707446318602
70,4,3,3,-1041.32,-423.93,-735.6,-280.4,-681.25,-257.0,-634.6,-224.89999999999998,-536.8,-142.2,-415.0,-71.0,-307.0,8.600000000000023,-205.40000000000003,67.59999999999997,-134.75,94.5,-78.99999999999991,120.0,53.39999999999998,172.29999999999998,158.6599999999999,273.75999999999976,-415.05,-78.25416666666666,196,322,-1106,-498,-415.0,-71.0,18781.0,5635.722233250396,1181.8060301652588,1686.9094547087934,2115.719001098499,3906.037432583536,3634.7067026034224,2756.6857193445917,3855.827628531499,4253.148608722968,1.5707963267948966,0.7196959200628898,-0.09753846419980507,-0.994515379176767,0.401765806112206,0.10416731705716906,0.3555011898483717,0.9286441534060054,0.6881974561941155,0.2069956786696092,99612.0,23572.107921651997,6211.166314606814,1253.9842669268685,2449.087964330649,1853.277345408668,2428.7364813260174,2360.356719724795,3424.4370931089843,5284.033143057546,1.5707963267948966,0.15634061243636443,0.8843449147639928,0.8929701757409045,0.3583509947249599,0.7086964765943599,-0.07863457961737706,0.23222065804520536,0.31715166486223584,-0.5485521312147569
71,4,1,4,-251.93,-988.79,-137.39999999999998,-673.4,-112.25,-623.0,-101.0,-587.6,-54.0,-524.8,-27.0,-479.0,7.0,-418.6,39.599999999999966,-364.0,60.25,-322.0,84.0,-279.4,129.39999999999998,-180.60000000000002,228.63999999999965,-35.68000000000018,-28.033333333333335,-482.7083333333333,267,-23,-264,-1024,-27.0,-479.0,115850.0,25870.29388769014,5127.53472624185,5954.482137242301,2271.1969248172754,660.6084081948832,750.2701139059612,558.6904129463948,1618.4501026083653,1720.5752916919473,1.5707963267948966,0.7318156816401507,-0.29335847273454396,-0.9907646150694458,-0.7436143036760727,-0.5902074457400948,-0.7655986796922424,-0.9624868375655175,-0.02869780179323307,-0.9708747691908336,6728.0,12647.166958171312,3624.4934117126336,7270.903555553739,4489.18434961714,1417.7575426879498,1308.2403478859924,758.3488851160212,1679.9679719719093,1592.6449393728549,1.5707963267948966,-0.9970898193110891,0.650512405511876,0.9496894836882726,-0.8457464104271113,-0.31166235048596574,-0.5051908269724698,-0.4723068327904829,-0.08087954943823304,-0.6701696214575621
72,3,3,4,-517.66,-704.83,-232.2,-516.6,-191.75,-477.5,-177.0,-457.3,-123.19999999999997,-423.79999999999995,-37.0,-382.0,43.400000000000006,-347.0,113.19999999999993,-311.0,150.5,-289.75,175.20000000000002,-272.79999999999995,351.29999999999995,-203.60000000000002,851.1999999999997,92.58999999999972,-0.5083333333333333,-379.25416666666666,879,119,-581,-718,-37.0,-382.0,91021.0,14756.965194121396,12492.314970781075,10218.370178876987,4885.73976887168,5264.624716625544,2325.695653884817,1746.242857121701,2704.767195791516,2562.1100689782756,1.5707963267948966,0.9999930284342327,-0.08492904507099283,0.9854121665356915,0.5404255978177682,-0.4567815110131241,1.0,0.7955848004948043,-0.333500884377447,-0.9999200682098818,122.0,27866.039715607276,24762.265696711416,8362.643609959325,6760.535058889906,11817.824689460234,5623.092697298034,5005.417183855497,4921.86348245266,3619.279523360672,1.5707963267948966,0.9273914410858356,-0.13353017934902553,-0.9624197040260078,0.4299485378355803,-0.43822536821467023,0.9511273282907806,0.35325727527125095,-0.4264783437018724,0.9999999968229875
73,0,1,9,-244.05,-180.83,-132.0,-122.19999999999999,-104.25,-115.5,-89.89999999999999,-110.3,-53.39999999999999,-97.39999999999999,-18.0,-85.0,14.0,-69.6,47.599999999999966,-56.0,64.5,-49.75,76.60000000000005,-37.0,121.99999999999994,-13.0,213.82999999999996,25.269999999999897,-21.166666666666668,-81.37083333333334,228,34,-250,-184,-18.0,-85.0,19529.0,5742.187736867175,4282.07020236502,442.917749219077,289.7661209851485,280.5150627090022,166.99946584432735,372.05159591913156,592.3666224388513,140.77891134747378,1.5707963267948966,-0.7568801972806785,0.9732337472251975,-0.8372393842772474,-1.0,-0.2752290023691512,0.729768192387929,0.10522557828635709,-0.9999971154543186,-0.9945560281620122,5080.0,12564.882342526926,7860.779489436873,1798.9511629187623,3044.9522424479405,1433.1764585011929,1246.4877057193191,1557.7995648251804,1117.0023631055576,846.9041677175677,1.5707963267948966,-0.820705090188057,0.9742942345972974,0.7462452420192606,0.45975650721534794,0.8395204806510268,0.16398299895382454,0.005984303183754427,0.42109357134922704,0.23786529813985755
74,0,2,11,-293.37,-203.05,-179.0,-27.199999999999996,-165.0,-5.0,-146.3,18.0,-95.39999999999999,58.20000000000002,-42.0,109.0,7.800000000000011,135.4,74.59999999999997,234.29999999999998,108.25,281.5,134.60000000000005,331.40000000000003,188.2,430.29999999999995,302.61,641.05,-30.491666666666667,144.15,329,691,-309,-211,-42.0,109.0,34596.0,26852.182667422356,14369.718092705041,7465.310586977917,6051.114569831956,4114.762725510425,2802.3756325067125,3299.788034154217,3541.5394120073083,2304.608778713292,1.5707963267948966,-0.3324389967809924,0.38229303366967693,-0.16500448624709013,0.9997044476033409,0.5409922436639597,0.43673609942236136,-0.07681755019485198,0.6905483812826578,0.42812698887576267,7318.0,7843.812296616991,2760.300913688783,1587.358403953636,2880.179185929846,1899.930985001069,803.7959434960268,656.4168331396344,1221.7038166159589,813.7803711893607,1.5707963267948966,0.5573712569752227,0.0394058796365923,0.8831637407495992,0.08660214682303974,0.1966504383103458,-0.11884368199873213,-0.504392427941916,-0.31371800856611387,-0.43067450091375997
75,2,3,3,-209.88,-603.81,-49.39999999999999,-455.4,-28.0,-424.0,-18.299999999999997,-391.0,5.6000000000000085,-307.4,25.0,-215.5,46.400000000000006,-164.0,61.0,-129.70000000000002,67.25,-115.75,73.20000000000002,-90.39999999999995,98.1,-37.30000000000004,130.0,38.829999999999956,12.55,-259.3666666666667,134,59,-246,-618,25.0,-215.5,62248.0,21889.012405646987,11173.340787847557,8020.001276327713,10865.125422359135,5476.019501313819,3151.4541665650513,2735.670395897187,712.7112277033236,4268.972899208793,1.5707963267948966,-0.09977217939559764,0.9880346876251133,0.3223307784810976,0.8285743716471531,0.8500790206739028,0.6395135322980569,0.9822112138960695,0.5738079580285216,0.5929839992193172,3012.0,6646.8466538487255,7619.301650285756,3239.02793714098,778.2341009646937,1005.0590392264392,803.5793217296061,468.5766291912254,379.40392004840095,365.43141751071164,1.5707963267948966,-1.0,-0.7469788106747075,-0.9608580247689364,-0.2308826192507936,-0.024444925675985493,-0.43311706621562523,-0.10811416564344867,-0.3386742755628731,-0.09432064300122464
76,0,1,8,-177.0,-244.1,-68.39999999999999,-100.39999999999999,-28.5,-79.0,18.700000000000003,-56.3,62.800000000000026,-11.0,96.0,27.0,136.20000000000002,79.0,168.29999999999998,152.0,209.75,163.5,234.60000000000005,177.20000000000002,289.59999999999997,226.0,360.04999999999995,269.43999999999994,91.4625,32.6125,385,283,-187,-258,96.0,27.0,7827.0,23013.455272551986,1528.692266022625,1328.1686884839462,2199.658717946625,1603.8813885961297,1022.3660883036139,2628.3735069697223,1695.561816457502,1169.117812959598,1.5707963267948966,0.9998870654007661,-0.9986000910816354,0.9999648839774247,0.6136622093221212,0.9989538531779005,0.16780023218032225,-0.6074017867637552,0.984162596408169,-0.9224910378638409,21951.0,22999.165989070414,5512.506374724165,5005.232899355072,1943.2823806960305,1110.7000960291684,105.14932115992808,118.30568113340907,48.84121851393913,177.70571998649532,1.5707963267948966,-1.0,-0.04797516935917365,-0.9999378411688609,-0.884353016296097,0.9999065125345318,-0.8783490783778622,-0.8991330224477747,-0.6766121595268502,-0.9988710054090693
77,1,2,1,-265.49,-930.88,-115.59999999999997,-473.79999999999995,-68.25,-337.0,-44.599999999999994,-204.5999999999999,-2.599999999999966,80.80000000000003,23.0,299.0,54.0,389.4,112.0,547.0,152.75,748.25,178.60000000000005,880.8000000000005,239.1,1259.6,273.61,1541.7599999999998,26.270833333333332,240.9625,277,1611,-278,-951,23.0,299.0,57831.0,18315.2745310046,2981.1280407678255,8409.032780285717,4204.769413422902,2791.6313248581546,1478.1449398379457,2536.5301769878106,1288.177995957643,2034.871458451475,1.5707963267948966,0.3267017112563688,-0.3772773327580047,-1.0,-0.9999453407276111,-0.9997476303778676,0.15226513823835405,0.9999999999999991,0.6806535965387226,0.5093854177204904,6305.0,1574.3153780301855,1121.1864986101143,1992.542174558183,939.8303568885135,793.7028657684617,488.81474971612465,798.0879649010608,281.9787465048232,283.2025915340693,1.5707963267948966,-0.7784586489478835,-0.7185729569579137,-0.9785291936160194,-0.9626438025493955,-0.8409624733222965,-0.12326791676343966,0.9799151336390296,-0.8512501762105775,0.8438150265475721
78,1,3,11,-246.61,-93.44,-182.0,2.0,-168.25,18.75,-152.6,31.700000000000003,-112.59999999999997,56.400000000000034,-67.5,77.5,20.400000000000006,95.80000000000001,68.0,119.29999999999998,81.0,127.5,98.60000000000005,143.0,130.39999999999998,182.0,185.43999999999994,225.0,-44.40416666666667,73.675,203,231,-252,-111,-67.5,77.5,17682.0,8211.857446948778,3458.6342232789257,6837.934982371142,3804.2668992145173,3630.802357005845,788.0532181021183,908.3676472696326,483.024583309341,591.9518049691283,1.5707963267948966,-0.9706342243239621,0.998816977937581,0.9866196011149857,0.035323571572074906,0.421368615572346,-0.8759845400792703,0.949201906538092,0.8517106191497795,0.1985731288384729,10657.0,20373.429406628817,2199.173241249014,6479.351256320075,1235.1335128430146,1654.6420973312079,335.5969910328379,243.82945776215257,421.60092027930403,349.8852290131062,1.5707963267948966,0.9720446826178939,0.007332516732288827,0.5891334150196061,-0.6619593811350752,0.638921174115626,-1.0,-0.7484347758414798,-0.02861153058558049,-0.11366335057984454
79,3,1,4,-287.61,-686.83,-96.0,-616.2,-58.25,-607.0,-16.599999999999994,-589.3,41.800000000000026,-565.4,87.0,-548.0,166.8,-538.6,231.59999999999997,-523.7,249.25,-512.75,265.0,-500.59999999999997,326.29999999999995,-475.9,404.21999999999997,-438.39,88.81666666666666,-556.7208333333333,431,-435,-331,-693,87.0,-548.0,133613.0,7540.616493199282,1576.226997698701,709.9312391122411,1281.193143646141,192.51517610674628,512.1952084914426,436.25981600282097,234.26581702014977,637.8312478085599,1.5707963267948966,-0.024317121761113333,-0.9972505696159627,-0.23029383899442726,-0.1338510067534994,0.9184310193353042,0.46014964344357356,-0.01385941738728382,0.8743540296268102,0.4095126549569244,21316.0,26083.956372041182,5760.726736629928,2522.855439878186,4726.566813111104,2155.144560410899,2198.9197411137825,1631.5705108065602,989.7067441579961,2071.7468417772247,1.5707963267948966,0.06564980899428702,0.9536775327337156,0.578002168296684,0.25696621997187946,0.2575649638058972,0.44946833844638756,0.1866549172236195,0.6324093413287947,0.3220130352564054
80,0,1,5,-220.05,-542.45,-157.2,-143.39999999999998,-145.25,-70.25,-135.0,18.40000000000009,-108.59999999999997,203.20000000000005,-82.0,406.5,-54.599999999999994,558.0,-29.0,677.5999999999999,-13.75,714.5,2.0,752.8000000000001,23.099999999999994,850.4,64.21999999999997,1152.6699999999994,-79.97083333333333,328.5416666666667,75,1260,-236,-643,-82.0,406.5,78850.0,6822.76280630314,8374.48829729116,8782.222812234324,5807.047996825082,4668.657950026121,3409.8837704439975,1789.624179734079,4429.693892179981,11204.08618959622,1.5707963267948966,0.9999999999999983,0.964575231648247,0.9961862689599662,0.11634379381351101,0.4983804364477248,-1.0,-0.9999712386053009,-0.7669657079408414,-0.9999999979884548,19193.0,4575.612990945888,740.304968785149,882.3843115431382,780.34154020204,543.3057521497495,317.6455401166528,357.2281353024322,918.3504188001392,1747.1430856151603,1.5707963267948966,-0.8249470720665394,0.9996090038015111,-0.9876365924314847,0.43048127597720237,0.9117458686160663,-0.4623495689236713,-0.7515968973293747,-0.343411851569856,-0.9713883297916944
81,0,1,0,-703.44,-1072.93,-629.6,-828.6,-620.25,-799.75,-608.3,-754.6,-587.0,-690.1999999999999,-566.0,-620.0,-533.6,-561.0,-507.0,-496.1,-493.75,-461.75,-489.79999999999995,-424.99999999999983,-457.0,-323.9,-412.90000000000015,-172.29000000000016,-558.7333333333333,-626.8583333333333,-406,-72,-728,-1121,-566.0,-620.0,150446.0,10226.317807462201,16977.522016373994,4688.633173832279,5836.796492444987,4996.825791441022,5325.787290653811,3823.506145462483,2463.877512032472,1774.6799702993126,1.5707963267948966,0.7841524220501646,-0.5144209272358758,0.9112693146624982,-0.3731964675318538,0.07437180438696413,-0.33488799193487456,0.18613284905808322,-0.001713497631784393,0.6031874063125547,134096.0,4075.61422671865,2344.1482322980905,1513.143043863363,1060.49669486005,987.5271453825286,1190.6462301486326,813.9388267628872,578.0998694207308,196.40986358483923,1.5707963267948966,-0.8029607095433916,-0.10717284233446267,-0.9279321388023696,-0.7309799205307361,0.41657651185322425,-0.28099442391856216,0.3868712771361581,-0.4306437051585286,0.978422616089026
82,3,1,4,-548.37,-486.98,-302.2,-85.59999999999997,-260.25,-40.0,-225.2,-12.399999999999977,-163.39999999999998,58.60000000000001,-110.5,130.5,-48.599999999999994,219.40000000000003,23.0,286.4999999999999,67.75,319.0,102.20000000000002,354.60000000000014,191.39999999999998,471.19999999999993,337.43999999999994,792.4099999999988,-100.0875,132.44583333333333,356,918,-583,-517,-110.5,130.5,31787.0,32705.67419132332,15996.112664200265,14261.777034863893,11018.617616018833,6679.337400487396,10935.097145615397,5358.783576164409,1282.18705120581,1548.1772631859972,1.5707963267948966,-0.6957706638166539,0.5979227631513024,-0.8436707421697927,0.03364501058068304,-0.23281116303270785,-0.39608426471203523,-0.14286801517473283,0.25326551683045934,0.9970343728831895,24021.0,21954.653594736363,3450.3657414659565,6105.410008936278,1711.876825949553,509.5232565917247,537.9178638665869,1153.425289020571,691.8738661297729,989.519729716068,1.5707963267948966,-0.42157922451720964,-0.25487649234955695,0.9999999999996245,-0.7374635026858959,0.9974895407122346,0.9993780827752886,0.3935842538240947,-0.007286800567332796,0.545313783854448
83,1,2,6,-226.83,-614.88,-118.19999999999999,-396.2,-93.25,-329.25,-73.0,-270.49999999999994,-27.799999999999983,-125.19999999999997,8.5,6.5,49.60000000000002,162.20000000000002,88.89999999999995,296.7999999999999,102.25,370.5,116.0,408.80000000000007,150.0,541.5999999999999,178.43999999999994,652.0299999999996,1.7458333333333333,17.620833333333334,192,696,-248,-635,8.5,6.5,4229.0,994.4961921563953,6412.334561218627,4740.993212342651,1268.4794535905482,5159.129490203599,1093.6537602432193,2789.4573841438178,2116.3231382309464,718.2603048321547,1.5707963267948966,-0.9999305515212463,-0.5485185061522226,-0.14701437739530848,-0.9653348147070777,-0.6181416920178846,-0.4916491340961869,0.9200526340254697,-0.0666679347257868,-0.8660222715491132,419.0,1128.912047716385,3320.967996054874,3081.1595063129844,662.8604432011109,2940.98951698068,314.52209786266945,712.9348566858081,1090.1551214793387,559.277602579022,1.5707963267948966,0.7435328462657574,-0.7600013730925494,-0.2973123610700244,-0.13212631799636584,-0.7030434169836879,0.9999993123195555,0.9998961045744181,-0.23316527881843016,-0.9118915027319582
84,0,1,6,-233.27,-445.66,-137.6,-224.2,-113.25,-207.5,-86.19999999999999,-190.0,-40.39999999999999,-156.0,43.5,-121.5,112.20000000000002,-89.19999999999999,182.0,-57.10000000000005,217.0,-38.75,244.80000000000007,-20.599999999999966,291.5,43.099999999999994,366.21999999999997,104.60999999999999,49.80416666666667,-123.98333333333333,391,111,-248,-473,43.5,-121.5,29756.0,9174.933254226555,1039.3498951873244,11117.495260212318,3965.127677705009,3848.225740648264,5953.635463764446,2951.5319067816863,142.40118290511737,1472.777017071632,1.5707963267948966,-0.20014948871896232,0.873015726921296,-0.11851469461927693,0.9999997676698366,0.9997623114134297,-0.07692804102889816,-0.26176976962069276,-0.9999999999967003,0.9735373139267578,11953.0,3155.0681096094672,2495.6420718468717,3728.6211050132406,799.6453756090754,695.062323959744,1443.0739892732952,529.1015594047909,314.352621988717,721.7008274198215,1.5707963267948966,0.7703497061457192,0.9986966305521898,0.052241258525793983,-0.9993171906724001,-0.694876946230887,-0.6206133617776856,0.6003653483565903,0.5620180694825264,0.6627244949707225
85,3,2,8,-489.83,-752.44,-263.2,-679.0,-214.75,-668.5,-176.2,-657.3,-51.999999999999915,-627.4,142.0,-608.0,250.0,-586.2,313.0,-546.4000000000001,348.25,-533.75,375.6,-507.0,422.29999999999995,-470.0,468.0,-438.95000000000005,65.43333333333334,-598.2833333333333,484,-431,-521,-772,142.0,-608.0,143588.0,9486.3353562375,2072.8387567377144,9724.856778677331,372.2870839418983,850.9621700589543,1197.2379377935847,291.31164362941354,609.0750225562107,407.3048582448583,1.5707963267948966,0.42862599362251436,-0.7848234093456646,0.9967470878912404,-0.9999907840344204,0.23739057108357303,0.12994956705504465,-0.7532705621772429,-0.9999999999999902,0.25630695337419385,15704.0,46305.43104941601,7300.962713614935,13748.184786697726,4243.305209584989,2662.1398100441656,1149.8637291637413,1260.3246233676591,1141.7337607741279,979.9906707202814,1.5707963267948966,0.33840651571585895,-0.3738024828388628,0.6188122913874461,-0.6662766538173875,-0.3407370533647588,-0.22708612791967334,-0.35021068653099374,-0.536930956097798,0.3070059728233354
